time,x_rms,x_freq_0,x_mag_0,x_freq_1,x_mag_1,x_freq_2,x_mag_2,y_rms,y_freq_0,y_mag_0,y_freq_1,y_mag_1,y_freq_2,y_mag_2,z_rms,z_freq_0,z_mag_0,z_freq_1,z_mag_1,z_freq_2,z_mag_2 
669300,4.2822,191.4062,12.6734,99.2188,11.1304,89.0625,10.9265,6.6275,84.3750,16.8769,92.1875,16.4788,153.1250,16.4379,10.3978,146.0938,42.1323,138.2812,41.1010,130.4688,34.7455
670575,3.7377,91.4062,9.4789,40.6250,9.1156,82.8125,8.9770,6.7584,76.5625,21.7287,129.6875,17.7034,194.5312,16.7937,10.1326,138.2812,33.2860,124.2188,32.3932,191.4062,28.0547
671852,4.1337,15.6250,13.3988,69.5312,12.1295,83.5938,11.8756,6.6013,176.5625,18.4730,122.6562,17.5243,130.4688,17.4890,10.4384,130.4688,57.8670,146.0938,40.8913,153.9062,40.8166
673126,3.9418,92.9688,8.7390,59.3750,8.7054,107.8125,8.4625,6.8989,76.5625,21.0242,137.5000,18.6636,84.3750,18.1911,10.2084,138.2812,31.0631,139.0625,30.5132,135.1562,28.3208
674401,4.1809,196.0938,13.8488,100.0000,12.7508,83.5938,11.3909,6.6360,138.2812,22.9325,82.0312,19.1590,140.6250,19.0088,10.7169,0.0000,45.5060,89.8438,36.2934,138.2812,29.3607
675629,3.8660,85.1562,10.2436,76.5625,10.2377,77.3438,10.1745,6.8151,184.3750,20.8706,69.5312,18.5648,129.6875,16.1025,9.7931,0.0000,30.9880,128.1250,30.8340,153.9062,27.4315
676905,4.0299,61.7188,14.6303,112.5000,11.0235,79.6875,10.6878,6.7127,148.4375,22.7803,14.8438,17.4890,64.8438,16.8243,10.5876,0.0000,37.3930,146.0938,36.3499,122.6562,31.7469
678180,4.0563,72.6562,12.1131,85.1562,11.5858,78.1250,10.6215,6.9671,130.4688,20.3144,14.0625,19.4570,16.4062,17.8932,10.3076,138.2812,48.6054,130.4688,28.0604,146.0938,26.0731
679456,4.1337,12.5000,10.7203,192.9688,10.2637,30.4688,9.7866,7.3738,51.5625,20.1793,84.3750,18.9979,192.9688,18.8991,10.9287,138.2812,30.7092,182.0312,30.2260,54.6875,29.6871
680732,4.0819,196.0938,11.8433,198.4375,10.2537,15.6250,10.1996,6.4225,184.3750,26.0979,192.1875,23.7607,130.4688,18.8528,10.8397,146.0938,41.5578,122.6562,38.6124,130.4688,36.2446
681960,4.1882,89.8438,12.9928,192.1875,12.0638,78.1250,11.1195,7.0661,133.5938,27.0304,0.0000,23.5460,184.3750,19.8305,10.2171,146.0938,33.7809,138.2812,31.4884,132.0312,30.4503
683236,4.2659,46.8750,11.1586,142.1875,9.9113,100.7812,9.6463,7.0553,139.8438,19.1602,92.1875,18.1528,100.0000,18.1141,10.5222,130.4688,27.3435,47.6562,25.9862,197.6562,25.6742
684512,4.1703,196.0938,11.9375,186.7188,10.8863,125.0000,10.8355,6.8774,138.2812,18.3770,161.7188,17.4021,156.2500,17.0481,9.8551,146.0938,32.8160,153.1250,26.2516,171.0938,24.0425
685787,3.8854,82.0312,9.9488,0.7812,9.7630,128.1250,9.7143,6.4622,0.0000,28.3040,192.1875,26.2571,153.9062,18.4898,10.5223,0.0000,45.9330,138.2812,40.4175,130.4688,39.2409
687064,4.3694,135.9375,12.0692,53.9062,11.6641,78.9062,11.2898,6.7284,146.8750,21.4807,176.5625,20.3382,92.1875,19.9590,10.3487,138.2812,38.5466,130.4688,30.0943,131.2500,29.9849
688337,3.9892,15.6250,10.7690,36.7188,10.3519,90.6250,10.1759,6.9704,146.0938,18.2970,132.0312,17.5891,155.4688,17.4380,10.5028,193.7500,28.5823,122.6562,27.5172,138.2812,26.5827
689564,4.0627,16.4062,10.5297,46.8750,10.2765,15.6250,9.3237,6.7188,123.4375,20.5357,61.7188,18.7748,92.1875,18.4230,11.3940,38.2812,37.9728,130.4688,32.8263,7.8125,32.2597
690840,4.1261,72.6562,13.2395,76.5625,10.6963,61.7188,10.5435,6.3893,131.2500,27.6919,72.6562,19.9127,123.4375,19.4058,10.1359,146.0938,44.0555,138.2812,39.4696,123.4375,28.3036
692116,3.8727,63.2812,10.3617,78.1250,10.2296,110.1562,10.0591,6.8384,191.4062,23.9905,153.9062,21.5010,198.4375,18.9724,10.4889,130.4688,45.3394,122.6562,38.8181,138.2812,38.5396
693391,3.9085,114.8438,12.1404,45.3125,11.3852,160.9375,10.9544,6.6501,190.6250,21.8109,182.8125,17.4021,121.8750,16.6207,10.0702,122.6562,43.7325,138.2812,32.2485,146.0938,30.1177
694667,3.9671,72.6562,11.4196,57.0312,10.4976,81.2500,9.9072,6.7413,187.5000,22.5707,129.6875,22.5436,179.6875,19.2827,10.7104,146.0938,37.2079,138.2812,29.4406,72.6562,28.6945
695944,3.9569,199.2188,11.2430,150.0000,11.2084,117.1875,10.8666,6.9728,146.0938,28.9159,192.1875,22.8745,0.0000,20.0690,10.9754,14.8438,39.4908,16.4062,36.7552,123.4375,35.1153
697170,3.8378,15.6250,11.9746,169.5312,11.1092,51.5625,10.8022,7.0266,123.4375,27.3374,182.8125,20.8134,116.4062,20.4366,10.9940,130.4688,38.0794,138.2812,28.4540,3.9062,28.3895
698445,4.1649,42.1875,11.8664,66.4062,10.4541,32.8125,10.2808,6.4189,130.4688,21.1780,92.1875,19.0249,178.9062,18.6077,10.4515,130.4688,37.0496,131.2500,34.2625,114.0625,30.7246
699721,4.4066,84.3750,15.7977,85.1562,11.4646,62.5000,10.5638,6.7210,130.4688,20.6378,192.9688,20.2052,116.4062,18.4012,11.2131,138.2812,47.5372,130.4688,41.7887,125.0000,36.2726
700997,4.2010,76.5625,13.8305,135.9375,13.0576,144.5312,10.7064,6.6902,100.0000,20.6267,128.1250,17.9689,178.9062,17.6474,10.6393,138.2812,41.3502,146.0938,34.4100,130.4688,32.9556
702271,5.3077,38.2812,19.0063,39.8438,17.8536,40.6250,16.4265,12.0342,39.8438,61.2032,40.6250,59.1882,38.2812,49.7826,22.7214,39.0625,108.2785,39.8438,104.1106,37.5000,102.6711
703545,4.5812,61.7188,17.6413,46.8750,13.0070,15.6250,12.3407,7.0568,61.7188,17.3441,181.2500,17.2629,176.5625,17.0445,12.8526,15.6250,75.8565,14.8438,44.2640,14.0625,35.7613
704773,5.2102,15.6250,36.3036,16.4062,21.6062,12.5000,12.4781,8.8136,42.9688,31.4962,39.0625,30.4795,40.6250,28.6037,18.1536,16.4062,93.7273,39.0625,78.3858,15.6250,70.4053
706049,4.1880,45.3125,11.9608,60.9375,10.9526,58.5938,10.3148,7.3615,184.3750,25.5273,77.3438,19.6272,115.6250,19.6258,10.7094,138.2812,34.4984,130.4688,34.2649,44.5312,29.6329
707324,4.1967,69.5312,13.2062,53.9062,12.8124,128.9062,11.2430,7.5715,115.6250,22.4203,60.1562,21.5238,129.6875,20.7711,10.8536,146.0938,35.3239,17.9688,32.8223,153.9062,31.4908
708599,4.1880,116.4062,13.9454,73.4375,11.1703,84.3750,11.0539,6.4458,146.0938,17.4279,4.6875,17.3660,19.5312,16.8933,9.9127,123.4375,30.0807,140.6250,29.5292,146.0938,28.4936
709876,3.8601,114.0625,12.9232,110.1562,11.8294,100.0000,10.2707,6.4527,199.2188,21.4920,192.9688,21.2705,168.7500,20.2908,9.9969,130.4688,33.7720,199.2188,30.0246,131.2500,29.4005
711152,4.0219,193.7500,11.6083,94.5312,10.6653,52.3438,9.9687,6.7011,184.3750,21.4148,192.1875,21.0103,122.6562,18.0922,10.0426,130.4688,34.7717,138.2812,32.1012,123.4375,31.7643
712377,4.4694,15.6250,14.9227,69.5312,11.5089,62.5000,11.3693,7.1246,122.6562,22.9905,1.5625,19.8685,194.5312,19.6925,10.9626,42.1875,33.8965,138.2812,33.0000,17.1875,32.1470
713653,4.0953,16.4062,13.0359,52.3438,10.3184,96.8750,9.2600,6.8573,138.2812,20.7271,148.4375,20.1200,122.6562,18.0395,10.9801,16.4062,34.9019,138.2812,32.9728,133.5938,30.5810
